値段,株数,金額,時刻
2476,163800,405568800,15:30:00
2473,300,741900,15:24:59
2473,100,247300,15:24:58
2474,3500,8659000,15:24:57
2474,100,247400,15:24:57
2473,1700,4204100,15:24:57
2472,100,247200,15:24:57
2472,100,247200,15:24:54
2470,100,247000,15:24:52
2470,100,247000,15:24:51
2471,100,247100,15:24:51
2471,1300,3212300,15:24:51
2472,200,494400,15:24:51
2473,200,494600,15:24:49
2473,100,247300,15:24:49
2473,100,247300,15:24:49
2474,100,247400,15:24:49
2473,100,247300,15:24:47
2473,300,741900,15:24:46
2473,100,247300,15:24:45
2474,100,247400,15:24:45
2474,100,247400,15:24:43
2473,300,741900,15:24:42
2472,100,247200,15:24:42
2472,800,1977600,15:24:42
2473,100,247300,15:24:41
2473,100,247300,15:24:39
2472,200,494400,15:24:39
2472,400,988800,15:24:39
2473,100,247300,15:24:35
2474,100,247400,15:24:35
2473,100,247300,15:24:35
2472,400,988800,15:24:34
2473,100,247300,15:24:34
2472,100,247200,15:24:32
2473,200,494600,15:24:32
2473,800,1978400,15:24:32
2472,100,247200,15:24:31
2472,100,247200,15:24:31
2472,100,247200,15:24:30
2473,100,247300,15:24:29
2473,100,247300,15:24:29
2473,100,247300,15:24:28
2473,100,247300,15:24:26
2472,100,247200,15:24:26
2472,100,247200,15:24:25
2473,300,741900,15:24:25
2472,200,494400,15:24:23
2471,200,494200,15:24:22
2471,400,988400,15:24:21
2472,100,247200,15:24:21
2472,100,247200,15:24:21
2471,100,247100,15:24:15
2473,200,494600,15:24:14
2473,300,741900,15:24:11
2472,200,494400,15:24:11
2472,800,1977600,15:24:09
2471,100,247100,15:24:09
2471,100,247100,15:24:07
2470,100,247000,15:24:06
2471,100,247100,15:24:05
2470,200,494000,15:24:05
2471,200,494200,15:24:05
2471,100,247100,15:24:04
2471,100,247100,15:24:01
2471,100,247100,15:24:01
2470,100,247000,15:24:01
2473,200,494600,15:24:00
2472,400,988800,15:24:00
2472,100,247200,15:24:00
2470,200,494000,15:24:00
2471,100,247100,15:24:00
2472,200,494400,15:24:00
2471,100,247100,15:24:00
2471,400,988400,15:24:00
2471,100,247100,15:23:58
2472,100,247200,15:23:57
2471,100,247100,15:23:55
2471,100,247100,15:23:55
2471,200,494200,15:23:55
2471,200,494200,15:23:54
2471,100,247100,15:23:54
2471,300,741300,15:23:53
2472,100,247200,15:23:49
2472,100,247200,15:23:42
2472,300,741600,15:23:40
2473,200,494600,15:23:40
2473,100,247300,15:23:40
2473,100,247300,15:23:39
2473,100,247300,15:23:38
2473,200,494600,15:23:38
2473,100,247300,15:23:36
2473,100,247300,15:23:33
2473,300,741900,15:23:32
2473,100,247300,15:23:32
2473,100,247300,15:23:32
2473,100,247300,15:23:31
2472,100,247200,15:23:31
2473,100,247300,15:23:31
2473,700,1731100,15:23:31
2473,100,247300,15:23:31
2473,1100,2720300,15:23:31
2473,3000,7419000,15:23:31
2472,100,247200,15:23:31
2472,700,1730400,15:23:31
2472,2300,5685600,15:23:31
2471,300,741300,15:23:29
2470,100,247000,15:23:29
2470,100,247000,15:23:29
2471,1100,2718100,15:23:29
2471,300,741300,15:23:29
2471,200,494200,15:23:29
2471,1800,4447800,15:23:29
2470,600,1482000,15:23:29
2469,400,987600,15:23:28
2469,100,246900,15:23:28
2470,600,1482000,15:23:20
2470,100,247000,15:23:20
2470,100,247000,15:23:19
2470,100,247000,15:23:18
2471,500,1235500,15:23:16
2470,100,247000,15:23:16
2470,800,1976000,15:23:15
2470,200,494000,15:23:15
2471,100,247100,15:23:15
2471,100,247100,15:23:15
2471,100,247100,15:23:15
2471,100,247100,15:23:15
2471,100,247100,15:23:15
2471,600,1482600,15:23:15
2472,200,494400,15:23:12
2471,200,494200,15:23:12
2472,100,247200,15:23:11
2472,100,247200,15:23:11
2471,100,247100,15:23:10
2472,100,247200,15:23:09
2471,300,741300,15:23:09
2471,700,1729700,15:23:09
2472,100,247200,15:23:07
2471,200,494200,15:23:02
2472,100,247200,15:22:58
2472,100,247200,15:22:57
2472,100,247200,15:22:54
2470,300,741000,15:22:54
2470,200,494000,15:22:52
2470,100,247000,15:22:51
2473,300,741900,15:22:48
2472,1000,2472000,15:22:48
2471,300,741300,15:22:48
2471,100,247100,15:22:46
2470,400,988000,15:22:43
2470,200,494000,15:22:43
2470,100,247000,15:22:43
2470,1000,2470000,15:22:43
2471,100,247100,15:22:43
2470,800,1976000,15:22:42
2471,200,494200,15:22:42
2472,300,741600,15:22:40
2472,200,494400,15:22:40
2471,100,247100,15:22:40
2471,100,247100,15:22:39
2471,100,247100,15:22:39
2471,200,494200,15:22:39
2471,300,741300,15:22:39
2471,100,247100,15:22:39
2471,100,247100,15:22:39
2471,1000,2471000,15:22:39
2472,400,988800,15:22:33
2472,200,494400,15:22:33
2472,100,247200,15:22:29
2473,100,247300,15:22:27
2473,500,1236500,15:22:27
2472,100,247200,15:22:27
2472,100,247200,15:22:27
2471,100,247100,15:22:27
2472,200,494400,15:22:25
2471,100,247100,15:22:24
2472,100,247200,15:22:24
2472,300,741600,15:22:24
2471,300,741300,15:22:24
2471,1000,2471000,15:22:24
2470,100,247000,15:22:20
2470,300,741000,15:22:19
2469,100,246900,15:22:16
2470,200,494000,15:22:16
2469,600,1481400,15:22:14
2469,100,246900,15:22:11
2470,100,247000,15:22:09
2470,400,988000,15:22:09
2470,200,494000,15:22:09
2470,200,494000,15:22:08
2469,100,246900,15:22:06
2470,100,247000,15:22:02
2469,400,987600,15:22:01
2470,100,247000,15:22:01
2470,200,494000,15:21:57
2468,500,1234000,15:21:55
2469,100,246900,15:21:55
2469,900,2222100,15:21:55
2470,100,247000,15:21:55
2470,100,247000,15:21:55
2469,100,246900,15:21:55
2470,200,494000,15:21:55
2470,100,247000,15:21:54
2469,100,246900,15:21:54
2470,100,247000,15:21:52
2470,100,247000,15:21:49
2470,100,247000,15:21:48
2470,100,247000,15:21:48
2470,100,247000,15:21:47
2470,100,247000,15:21:47
2469,100,246900,15:21:47
2470,1900,4693000,15:21:47
2469,100,246900,15:21:47
2468,200,493600,15:21:46
2469,100,246900,15:21:45
2469,200,493800,15:21:45
2469,200,493800,15:21:45
2469,200,493800,15:21:45
2469,100,246900,15:21:44
2469,300,740700,15:21:44
2469,100,246900,15:21:44
2469,100,246900,15:21:44
2469,100,246900,15:21:44
2469,100,246900,15:21:44
2469,100,246900,15:21:44
2469,200,493800,15:21:44
2469,200,493800,15:21:44
2469,200,493800,15:21:44
2469,400,987600,15:21:44
2469,400,987600,15:21:44
2469,100,246900,15:21:43
2469,100,246900,15:21:39
2469,100,246900,15:21:38
2470,100,247000,15:21:37
2469,100,246900,15:21:37
2469,100,246900,15:21:36
2470,100,247000,15:21:36
2470,100,247000,15:21:36
2469,100,246900,15:21:36
2470,200,494000,15:21:34
2468,100,246800,15:21:31
2468,100,246800,15:21:30
2469,200,493800,15:21:28
2469,100,246900,15:21:28
2470,300,741000,15:21:28
2469,700,1728300,15:21:28
2468,100,246800,15:21:28
2468,100,246800,15:21:27
2469,200,493800,15:21:27
2468,100,246800,15:21:26
2468,100,246800,15:21:26
2468,100,246800,15:21:25
2467,200,493400,15:21:23
2467,100,246700,15:21:20
2468,100,246800,15:21:20
2469,100,246900,15:21:19
2468,100,246800,15:21:19
2468,200,493600,15:21:19
2467,300,740100,15:21:15
2466,100,246600,15:21:15
2466,100,246600,15:21:15
2467,200,493400,15:21:14
2466,100,246600,15:21:12
2466,100,246600,15:21:12
2466,300,739800,15:21:12
2467,100,246700,15:21:12
2467,100,246700,15:21:12
2469,100,246900,15:21:12
2468,900,2221200,15:21:12
2467,100,246700,15:21:10
2467,600,1480200,15:21:10
2467,200,493400,15:21:09
2466,600,1479600,15:21:06
2465,200,493000,15:21:06
2465,100,246500,15:21:03
2465,100,246500,15:21:01
2464,200,492800,15:21:01
2465,100,246500,15:21:00
2463,500,1231500,15:21:00
2464,300,739200,15:21:00
2465,2200,5423000,15:21:00
2466,100,246600,15:20:59
2465,100,246500,15:20:59
