値段,株数,金額,時刻
2499,119600,298880400,15:30:00
2506,100,250600,15:24:55
2507,200,501400,15:24:54
2507,100,250700,15:24:54
2507,100,250700,15:24:53
2507,100,250700,15:24:52
2508,100,250800,15:24:50
2505,500,1252500,15:24:49
2506,500,1253000,15:24:49
2507,100,250700,15:24:46
2508,300,752400,15:24:46
2508,100,250800,15:24:45
2507,100,250700,15:24:45
2507,300,752100,15:24:45
2508,100,250800,15:24:41
2508,100,250800,15:24:41
2508,100,250800,15:24:41
2508,300,752400,15:24:41
2507,100,250700,15:24:32
2508,100,250800,15:24:29
2510,100,251000,15:24:28
2509,600,1505400,15:24:28
2508,300,752400,15:24:28
2507,100,250700,15:24:28
2507,100,250700,15:24:28
2507,100,250700,15:24:28
2508,100,250800,15:24:26
2507,100,250700,15:24:26
2506,300,751800,15:24:25
2507,200,501400,15:24:25
2508,100,250800,15:24:22
2507,200,501400,15:24:22
2506,100,250600,15:24:22
2506,100,250600,15:24:22
2507,100,250700,15:24:22
2506,500,1253000,15:24:21
2507,100,250700,15:24:20
2507,100,250700,15:24:20
2508,100,250800,15:24:20
2507,200,501400,15:24:20
2508,200,501600,15:24:20
2507,300,752100,15:24:20
2507,700,1754900,15:24:18
2508,100,250800,15:24:17
2508,400,1003200,15:24:16
2508,300,752400,15:24:15
2508,200,501600,15:24:14
2509,100,250900,15:24:07
2509,100,250900,15:24:07
2509,100,250900,15:24:06
2509,100,250900,15:24:06
2510,500,1255000,15:24:06
2509,100,250900,15:24:05
2509,200,501800,15:24:05
2509,100,250900,15:24:05
2508,200,501600,15:24:02
2507,100,250700,15:24:01
2508,100,250800,15:24:00
2508,100,250800,15:24:00
2508,600,1504800,15:24:00
2508,300,752400,15:24:00
2508,100,250800,15:23:58
2509,400,1003600,15:23:53
2508,100,250800,15:23:53
2508,100,250800,15:23:53
2508,100,250800,15:23:53
2507,200,501400,15:23:52
2508,200,501600,15:23:52
2508,300,752400,15:23:52
2507,600,1504200,15:23:52
2507,2800,7019600,15:23:52
2506,100,250600,15:23:51
2507,300,752100,15:23:51
2505,100,250500,15:23:50
2506,100,250600,15:23:47
2506,300,751800,15:23:47
2505,100,250500,15:23:47
2505,600,1503000,15:23:45
2505,100,250500,15:23:42
2504,100,250400,15:23:42
2505,100,250500,15:23:42
2506,500,1253000,15:23:42
2504,100,250400,15:23:41
2505,100,250500,15:23:35
2505,100,250500,15:23:34
2506,100,250600,15:23:34
2505,200,501000,15:23:34
2507,100,250700,15:23:34
2506,200,501200,15:23:34
2506,200,501200,15:23:34
2506,200,501200,15:23:34
2505,800,2004000,15:23:34
2504,100,250400,15:23:32
2504,800,2003200,15:23:32
2504,200,500800,15:23:28
2503,300,750900,15:23:28
2504,100,250400,15:23:28
2504,700,1752800,15:23:26
2504,200,500800,15:23:24
2504,900,2253600,15:23:24
2504,500,1252000,15:23:24
2504,100,250400,15:23:24
2505,3500,8767500,15:23:24
2505,1600,4008000,15:23:24
2506,100,250600,15:23:19
2505,100,250500,15:23:19
2506,400,1002400,15:23:16
2507,1000,2507000,15:23:11
2506,100,250600,15:23:07
2506,100,250600,15:23:05
2506,100,250600,15:23:04
2506,700,1754200,15:23:01
2507,100,250700,15:22:59
2508,100,250800,15:22:59
2506,300,751800,15:22:56
2506,300,751800,15:22:48
2507,100,250700,15:22:48
2507,200,501400,15:22:45
2507,200,501400,15:22:45
2507,100,250700,15:22:45
2507,100,250700,15:22:45
2507,100,250700,15:22:45
2507,1000,2507000,15:22:45
2506,100,250600,15:22:44
2507,1000,2507000,15:22:44
2506,700,1754200,15:22:44
2505,100,250500,15:22:34
2506,200,501200,15:22:33
2506,200,501200,15:22:29
2506,900,2255400,15:22:29
2507,400,1002800,15:22:20
2507,100,250700,15:22:17
2507,300,752100,15:22:11
2507,200,501400,15:22:11
2507,100,250700,15:22:07
2507,100,250700,15:22:07
2507,200,501400,15:22:07
2507,100,250700,15:22:01
2507,100,250700,15:21:54
2507,100,250700,15:21:54
2507,500,1253500,15:21:54
2506,100,250600,15:21:54
2506,100,250600,15:21:49
2506,100,250600,15:21:49
2506,600,1503600,15:21:49
2506,100,250600,15:21:47
2506,100,250600,15:21:43
2507,100,250700,15:21:37
2507,200,501400,15:21:37
2507,100,250700,15:21:37
2507,100,250700,15:21:37
2507,800,2005600,15:21:37
2506,100,250600,15:21:26
