値段,株数,金額,時刻
7191,1955200,14059843200,15:30:00
7170,100,717000,15:24:59
7169,100,716900,15:24:59
7169,100,716900,15:24:59
7170,100,717000,15:24:58
7172,100,717200,15:24:58
7171,100,717100,15:24:58
7171,200,1434200,15:24:58
7170,300,2151000,15:24:58
7169,100,716900,15:24:58
7166,100,716600,15:24:57
7169,100,716900,15:24:56
7168,300,2150400,15:24:56
7166,300,2149800,15:24:56
7163,100,716300,15:24:56
7164,100,716400,15:24:56
7163,100,716300,15:24:56
7163,100,716300,15:24:56
7161,100,716100,15:24:56
7159,100,715900,15:24:55
7161,100,716100,15:24:55
7163,100,716300,15:24:55
7158,100,715800,15:24:54
7159,100,715900,15:24:54
7160,100,716000,15:24:54
7162,100,716200,15:24:54
7165,100,716500,15:24:54
7163,100,716300,15:24:54
7163,200,1432600,15:24:54
7165,100,716500,15:24:54
7162,100,716200,15:24:54
7165,100,716500,15:24:53
7161,100,716100,15:24:53
7161,100,716100,15:24:53
7162,100,716200,15:24:53
7165,100,716500,15:24:53
7165,100,716500,15:24:53
7165,100,716500,15:24:53
7162,100,716200,15:24:53
7164,100,716400,15:24:52
7165,200,1433000,15:24:52
7169,200,1433800,15:24:52
7168,100,716800,15:24:52
7168,100,716800,15:24:51
7166,100,716600,15:24:51
7165,200,1433000,15:24:51
7166,100,716600,15:24:51
7167,100,716700,15:24:51
7167,100,716700,15:24:51
7168,100,716800,15:24:51
7172,100,717200,15:24:51
7171,100,717100,15:24:51
7168,100,716800,15:24:51
7169,100,716900,15:24:51
7170,100,717000,15:24:51
7169,100,716900,15:24:51
7168,100,716800,15:24:51
7169,100,716900,15:24:51
7169,100,716900,15:24:50
7168,300,2150400,15:24:50
7172,100,717200,15:24:50
7167,100,716700,15:24:50
7171,100,717100,15:24:50
7167,200,1433400,15:24:50
7167,100,716700,15:24:50
7167,100,716700,15:24:50
7167,300,2150100,15:24:50
7168,100,716800,15:24:50
7168,700,5017600,15:24:50
7169,300,2150700,15:24:50
7170,400,2868000,15:24:50
7171,200,1434200,15:24:50
7172,100,717200,15:24:50
7174,100,717400,15:24:50
7173,100,717300,15:24:50
7172,100,717200,15:24:50
7172,400,2868800,15:24:50
7173,100,717300,15:24:48
7171,100,717100,15:24:48
7172,100,717200,15:24:48
7173,100,717300,15:24:48
7172,100,717200,15:24:48
7172,100,717200,15:24:48
7172,100,717200,15:24:48
7172,300,2151600,15:24:47
7173,100,717300,15:24:47
7174,100,717400,15:24:47
7175,200,1435000,15:24:47
7176,100,717600,15:24:46
7177,100,717700,15:24:45
7176,100,717600,15:24:45
7177,100,717700,15:24:45
7176,400,2870400,15:24:45
7176,200,1435200,15:24:45
7176,100,717600,15:24:45
7176,100,717600,15:24:44
7173,100,717300,15:24:43
7174,100,717400,15:24:43
7175,100,717500,15:24:43
7172,100,717200,15:24:43
7171,100,717100,15:24:43
7171,600,4302600,15:24:43
7171,300,2151300,15:24:43
7172,400,2868800,15:24:43
7173,800,5738400,15:24:43
7174,100,717400,15:24:43
7175,300,2152500,15:24:43
7174,200,1434800,15:24:43
7174,100,717400,15:24:41
7174,100,717400,15:24:40
7173,100,717300,15:24:40
7173,100,717300,15:24:40
7173,200,1434600,15:24:39
7173,200,1434600,15:24:39
7173,500,3586500,15:24:39
7172,200,1434400,15:24:39
7172,100,717200,15:24:39
7172,300,2151600,15:24:38
7171,100,717100,15:24:37
7172,100,717200,15:24:36
7172,100,717200,15:24:36
7172,100,717200,15:24:36
7172,200,1434400,15:24:36
7171,100,717100,15:24:35
7170,200,1434000,15:24:35
7170,100,717000,15:24:34
7170,100,717000,15:24:34
7168,100,716800,15:24:34
7168,100,716800,15:24:34
7169,200,1433800,15:24:34
7170,100,717000,15:24:33
7168,100,716800,15:24:31
7168,100,716800,15:24:31
7169,100,716900,15:24:31
7171,300,2151300,15:24:31
7171,100,717100,15:24:30
7169,100,716900,15:24:30
7170,200,1434000,15:24:30
7172,100,717200,15:24:30
7171,100,717100,15:24:30
7171,100,717100,15:24:30
7171,100,717100,15:24:29
7173,100,717300,15:24:29
7172,300,2151600,15:24:29
7171,100,717100,15:24:29
7170,100,717000,15:24:29
7170,100,717000,15:24:29
7169,200,1433800,15:24:29
7169,100,716900,15:24:28
7168,100,716800,15:24:28
7167,100,716700,15:24:28
7167,200,1433400,15:24:28
7167,200,1433400,15:24:28
7168,300,2150400,15:24:28
7169,200,1433800,15:24:28
7170,200,1434000,15:24:28
7170,400,2868000,15:24:28
7173,100,717300,15:24:28
7171,200,1434200,15:24:28
7171,100,717100,15:24:28
7172,100,717200,15:24:28
7172,200,1434400,15:24:28
7173,100,717300,15:24:28
7172,400,2868800,15:24:28
7172,200,1434400,15:24:28
7172,100,717200,15:24:28
7171,600,4302600,15:24:28
7171,100,717100,15:24:28
7171,100,717100,15:24:28
7170,900,6453000,15:24:27
7170,600,4302000,15:24:27
7168,100,716800,15:24:27
7170,100,717000,15:24:24
7168,100,716800,15:24:24
7168,200,1433600,15:24:24
7170,100,717000,15:24:24
7169,100,716900,15:24:24
7169,100,716900,15:24:22
7167,100,716700,15:24:22
7168,100,716800,15:24:22
7169,100,716900,15:24:22
7169,500,3584500,15:24:21
7168,200,1433600,15:24:21
7168,200,1433600,15:24:21
7167,100,716700,15:24:19
7167,100,716700,15:24:19
7167,300,2150100,15:24:19
7168,100,716800,15:24:19
7167,100,716700,15:24:19
7167,100,716700,15:24:19
7167,200,1433400,15:24:19
7166,200,1433200,15:24:19
7166,100,716600,15:24:19
7165,1800,12897000,15:24:19
7164,4900,35103600,15:24:19
7164,200,1432800,15:24:19
7162,500,3581000,15:24:19
7162,100,716200,15:24:19
7161,100,716100,15:24:18
7161,100,716100,15:24:18
7161,100,716100,15:24:18
7161,100,716100,15:24:17
7160,600,4296000,15:24:17
7160,100,716000,15:24:17
7160,100,716000,15:24:17
7160,200,1432000,15:24:16
7159,500,3579500,15:24:16
7159,100,715900,15:24:15
7158,100,715800,15:24:14
7159,100,715900,15:24:13
7158,200,1431600,15:24:13
7158,700,5010600,15:24:13
7157,100,715700,15:24:13
7158,100,715800,15:24:11
7157,200,1431400,15:24:10
7157,200,1431400,15:24:09
7157,100,715700,15:24:09
7158,100,715800,15:24:09
7157,100,715700,15:24:08
7156,100,715600,15:24:08
7157,200,1431400,15:24:08
7158,100,715800,15:24:08
7158,100,715800,15:24:07
7159,100,715900,15:24:07
7159,100,715900,15:24:06
7158,100,715800,15:24:06
7157,700,5009900,15:24:05
7158,400,2863200,15:24:05
7159,200,1431800,15:24:05
7159,100,715900,15:24:05
7159,300,2147700,15:24:05
7160,100,716000,15:24:05
7160,100,716000,15:24:05
7159,100,715900,15:24:05
7159,300,2147700,15:24:04
7159,500,3579500,15:24:04
7159,100,715900,15:24:04
7159,100,715900,15:24:04
7159,100,715900,15:24:04
7158,1500,10737000,15:24:04
7158,100,715800,15:24:04
7158,100,715800,15:24:03
7157,400,2862800,15:24:03
7157,100,715700,15:24:03
7157,100,715700,15:24:02
7156,500,3578000,15:24:02
7155,1500,10732500,15:24:02
7155,100,715500,15:24:02
7154,100,715400,15:24:02
7151,100,715100,15:24:02
7151,100,715100,15:24:02
7152,100,715200,15:24:02
7152,100,715200,15:24:02
7152,100,715200,15:24:02
7154,100,715400,15:24:01
7153,300,2145900,15:24:01
7152,100,715200,15:24:01
7152,400,2860800,15:24:01
7151,100,715100,15:24:01
7151,100,715100,15:24:01
7152,1600,11443200,15:24:01
7152,100,715200,15:24:01
7151,400,2860400,15:24:01
7151,100,715100,15:24:01
7147,300,2144100,15:24:01
7148,100,714800,15:24:01
7149,200,1429800,15:24:01
7151,100,715100,15:24:01
7152,100,715200,15:24:01
7147,1300,9291100,15:24:01
7148,1200,8577600,15:24:01
7149,1300,9293700,15:24:01
7150,900,6435000,15:24:01
7151,100,715100,15:24:01
7153,200,1430600,15:24:01
7151,200,1430200,15:24:01
7152,100,715200,15:24:01
7153,100,715300,15:24:01
7153,300,2145900,15:24:01
7153,300,2145900,15:24:01
7151,100,715100,15:24:00
7152,100,715200,15:24:00
7152,100,715200,15:24:00
7151,100,715100,15:24:00
7152,100,715200,15:24:00
7152,100,715200,15:24:00
7152,100,715200,15:24:00
7152,300,2145600,15:24:00
7153,100,715300,15:24:00
7153,100,715300,15:24:00
7153,100,715300,15:24:00
7154,100,715400,15:23:59
7154,100,715400,15:23:58
7155,100,715500,15:23:58
7154,400,2861600,15:23:58
7154,100,715400,15:23:58
7154,100,715400,15:23:56
7154,400,2861600,15:23:56
7155,300,2146500,15:23:55
7154,100,715400,15:23:55
7154,100,715400,15:23:55
7154,100,715400,15:23:55
7155,100,715500,15:23:55
7155,100,715500,15:23:55
7154,300,2146200,15:23:55
7153,200,1430600,15:23:55
7151,100,715100,15:23:55
7152,300,2145600,15:23:55
7152,600,4291200,15:23:54
7153,300,2145900,15:23:54
7154,100,715400,15:23:54
7155,100,715500,15:23:51
7155,400,2862000,15:23:51
7154,1600,11446400,15:23:51
7154,100,715400,15:23:51
7153,100,715300,15:23:50
7153,100,715300,15:23:50
7153,100,715300,15:23:50
7153,100,715300,15:23:50
7154,100,715400,15:23:49
7153,100,715300,15:23:49
7152,500,3576000,15:23:49
7151,200,1430200,15:23:49
7152,100,715200,15:23:49
7151,100,715100,15:23:49
7151,100,715100,15:23:49
7151,200,1430200,15:23:48
7151,300,2145300,15:23:48
7151,100,715100,15:23:48
7150,100,715000,15:23:48
7151,300,2145300,15:23:48
7151,100,715100,15:23:48
7150,3200,22880000,15:23:48
7149,200,1429800,15:23:48
7149,700,5004300,15:23:48
7149,100,714900,15:23:48
7149,100,714900,15:23:48
7148,200,1429600,15:23:48
7149,100,714900,15:23:47
7148,2200,15725600,15:23:47
7147,100,714700,15:23:47
7148,100,714800,15:23:46
7147,1700,12149900,15:23:46
7147,100,714700,15:23:46
7146,400,2858400,15:23:46
7147,100,714700,15:23:46
7147,100,714700,15:23:44
7146,200,1429200,15:23:43
7147,100,714700,15:23:43
7147,100,714700,15:23:43
7146,200,1429200,15:23:42
